cpu_score,gpu_score,ram_gb,ssd_nvme,label
20400,29306,16,1,0
40519,30667,128,1,2
13839,1708,32,1,1
8284,1187,64,1,1
28585,17154,16,1,0
20737,19053,32,1,2
39811,38299,32,1,2
10944,2115,64,1,1
47930,27256,32,1,2
28911,32573,32,1,0
10273,2157,16,1,1
16907,25442,16,1,0
12561,833,16,1,1
14042,2600,16,1,1
34816,25141,128,1,2
22205,22523,16,1,0
44435,26978,64,1,2
17782,26327,32,1,0
27694,29130,32,1,2
35264,39926,32,1,2
10726,1129,16,1,1
10418,36930,32,1,0
22901,27796,8,1,0
24285,29039,64,1,2
15470,17026,32,1,0
23351,36111,8,1,0
20941,32976,32,1,2
36023,36226,32,1,2
4558,2873,64,1,1
27966,35855,32,1,0
12676,13941,16,1,0
22209,35469,8,1,0
17440,38695,8,1,0
13575,712,16,1,1
4557,1811,64,1,1
11056,2039,16,1,1
4132,1089,64,1,1
4722,1109,16,1,1
45191,33333,64,1,2
14469,14927,32,1,0
18057,19142,16,1,0
5793,2489,64,1,1
43552,23866,32,1,2
40123,25360,128,1,2
27919,27876,8,1,0
48973,32772,128,1,2
23288,30858,16,1,0
39017,28715,32,1,2
24188,22742,128,1,2
23709,20669,32,1,0
31406,32148,128,1,2
34823,33230,64,1,2
9072,2748,16,1,1
5654,2991,64,1,1
12994,1896,64,1,1
11007,39954,16,1,0
7480,783,32,1,1
38405,15065,32,1,2
11295,1450,64,1,1
29435,36330,8,1,0
20818,33580,128,1,2
6793,1397,32,1,1
26308,37885,32,1,2
27039,28548,128,1,2
26084,31047,32,1,2
8201,2513,16,1,1
13034,2309,16,1,1
10805,1389,16,1,1
17944,33377,8,1,0
23368,27928,64,1,2
22941,23688,16,1,0
20325,32946,32,1,2
34725,39022,128,1,2
13431,2149,64,1,1
12379,2250,32,1,1
28395,20612,16,1,0
8367,17791,16,1,0
9225,1270,64,1,1
27412,18977,16,1,0
26545,14143,32,1,0
20191,22728,16,1,0
21816,15715,32,1,2
8377,663,16,1,1
12578,2803,64,1,1
45037,32043,32,1,2
4870,2579,32,1,1
10492,21011,8,1,0
11312,20268,16,1,0
7801,2766,32,1,1
28116,25733,16,1,0
10212,21482,32,1,0
26836,22074,128,1,2
7920,2072,16,1,1
13923,2499,16,1,1
11524,20961,32,1,0
20867,26776,32,1,2
14090,33576,16,1,0
33780,25031,32,1,2
4084,2828,64,1,1
46402,33035,32,1,2
21297,14325,16,1,0
39756,21834,64,1,2
18918,17838,16,1,0
13822,30327,8,1,0
43166,22911,32,1,2
13325,2555,16,1,1
39493,23467,32,1,2
34630,37660,64,1,2
48414,28848,32,1,2
27699,24310,16,1,0
23335,34851,32,1,0
17652,25134,16,1,0
33954,34540,128,1,2
22420,21438,64,1,2
23181,18195,8,1,0
11159,2252,64,1,1
24963,16582,32,1,2
42445,25566,32,1,2
10871,427,64,1,1
8787,553,64,1,1
24331,32195,64,1,2
11014,23196,8,1,0
9405,17959,32,1,0
9100,1958,64,1,1
14174,2985,32,1,1
6912,1537,32,1,1
13007,16973,16,1,0
42694,36232,32,1,2
19635,24822,32,1,0
21586,23496,64,1,2
26693,38350,32,1,2
27407,15744,32,1,0
9763,12492,32,1,0
45766,29474,32,1,2
7575,1139,64,1,1
21252,17180,16,1,0
47811,20129,64,1,2
17844,19297,8,1,0
32479,32280,64,1,2
39209,16445,64,1,2
11252,36844,16,1,0
29560,37167,32,1,0
24188,35406,32,1,0
40369,31458,32,1,2
39253,38013,32,1,2
12064,719,64,1,1
15703,18804,8,1,0
21003,34031,16,1,0
10006,344,16,1,1
40891,22577,32,1,2
21184,29252,64,1,2
14506,38481,8,1,0
7550,413,32,1,1
29468,27385,32,1,2
13634,577,16,1,1
12250,850,16,1,1
17137,34956,32,1,0
24133,21493,128,1,2
27706,33938,32,1,2
13331,882,16,1,1
11640,1330,16,1,1
9917,23584,8,1,0
5793,2367,16,1,1
36648,39453,128,1,2
8266,529,32,1,1
21827,27834,32,1,2
39272,39346,128,1,2
6320,574,32,1,1
32755,18509,128,1,2
21470,17290,16,1,0
24274,22482,8,1,0
28628,37439,32,1,2
45867,24306,128,1,2
19864,35756,16,1,0
7862,355,32,1,1
8303,2931,16,1,1
22249,34989,64,1,2
29581,37345,16,1,0
25329,27343,64,1,2
32840,15889,128,1,2
6422,1819,64,1,1
14875,1336,64,1,1
22629,31313,32,1,2
36871,25949,32,1,2
11478,20326,8,1,0
8557,1146,16,1,1
17282,36620,8,1,0
8802,1850,16,1,1
9338,621,64,1,1
37826,29623,64,1,2
15395,23613,8,1,0
46039,25791,64,1,2
13194,1291,32,1,1
10403,2827,64,1,1
25041,30520,32,1,2
42239,28343,128,1,2
13020,2999,64,1,1
40706,19435,64,1,2
25986,33710,128,1,2
34575,33341,32,1,2
8072,19401,32,1,0
13196,1353,16,1,1
31383,36100,64,1,2
12740,762,64,1,1
10992,336,16,1,1
20150,37019,16,1,0
10036,15402,8,1,0
29355,35124,32,1,0
4963,1247,64,1,1
14414,2106,16,1,1
5644,2677,16,1,1
4640,325,32,1,1
10234,14128,32,1,0
37738,31546,32,1,2
24204,22735,128,1,2
12680,18909,8,1,0
11191,27423,32,1,0
4818,2816,64,1,1
29563,17989,32,1,0
21820,39718,128,1,2
37747,39318,64,1,2
36666,27156,64,1,2
10549,2263,32,1,1
29836,17714,16,1,0
8773,675,16,1,1
8988,2884,16,1,1
18459,12612,8,1,0
28636,22476,32,1,2
6516,2367,16,1,1
8707,951,32,1,1
43013,25512,32,1,2
8424,19326,8,1,0
25953,36186,64,1,2
5662,2944,32,1,1
20281,32671,32,1,0
23290,31343,8,1,0
11716,2486,64,1,1
14243,1074,32,1,1
7221,1685,32,1,1
15526,16877,8,1,0
27273,29365,16,1,0
18400,12146,32,1,0
21775,20220,128,1,2
15293,22516,16,1,0
31571,35777,64,1,2
14423,827,64,1,1
8265,1965,16,1,1
19023,36996,32,1,0
7796,789,32,1,1
35933,16323,64,1,2
13462,33129,8,1,0
27266,25132,32,1,0
13026,1566,64,1,1
48754,27840,128,1,2
27577,27146,32,1,0
9918,2919,16,1,1
29532,12605,16,1,0
10323,33459,32,1,0
23634,25700,8,1,0
10099,2981,64,1,1
13522,1512,32,1,1
9337,13929,32,1,0
5052,1089,32,1,1
10061,1012,64,1,1
47658,25624,64,1,2
10438,1636,16,1,1
14233,26678,8,1,0
16769,16049,8,1,0
13662,31535,16,1,0
5382,2910,64,1,1
6666,2464,32,1,1
5909,2351,64,1,1
33292,38356,128,1,2
15876,24670,32,1,0
11882,2528,64,1,1
8004,2504,16,1,1
8388,27362,16,1,0
6186,796,64,1,1
23583,25265,16,1,0
27117,24403,8,1,0
12644,22506,16,1,0
47719,31629,128,1,2
41425,20489,64,1,2
19914,26089,8,1,0
30483,20441,64,1,2
12663,1999,16,1,1
23040,29119,8,1,0
12338,25847,16,1,0
25735,23942,16,1,0
10921,1991,16,1,1
26247,23959,32,1,2
11961,27781,32,1,0
7658,1845,32,1,1
9015,19443,8,1,0
40980,17747,128,1,2
29491,26931,32,1,0
19598,39384,8,1,0
19036,32990,32,1,0
7327,1021,32,1,1
47788,22881,32,1,2
7168,382,32,1,1
26579,21627,8,1,0
5515,1066,64,1,1
24558,26719,128,1,2
41186,20147,64,1,2
12200,38994,16,1,0
26828,14526,8,1,0
4575,2554,64,1,1
29581,25676,32,1,2
45765,25284,128,1,2
26762,38544,8,1,0
8886,512,64,1,1
32870,31360,128,1,2
21782,21562,64,1,2
27230,27004,128,1,2
8065,19321,32,1,0
33515,32982,64,1,2
36128,25881,128,1,2
14026,1149,64,1,1
4664,2637,32,1,1
41618,36076,64,1,2
7441,2437,64,1,1
34166,28074,32,1,2
19451,21581,32,1,0
13376,522,64,1,1
26898,19558,32,1,0
32679,22283,64,1,2
7705,1168,32,1,1
13165,1660,64,1,1
11476,1488,64,1,1
28741,34106,32,1,2
6022,1890,64,1,1
11205,19042,32,1,0
45225,37509,128,1,2
42377,24561,32,1,2
29282,27297,8,1,0
46608,27845,64,1,2
10801,623,16,1,1
8870,1404,64,1,1
12736,803,64,1,1
6553,2092,16,1,1
25581,38230,8,1,0
18039,37305,8,1,0
26966,27603,8,1,0
12687,23800,8,1,0
11115,28816,32,1,0
4409,504,16,1,1
28314,30487,16,1,0
11226,967,64,1,1
19550,13371,16,1,0
28841,21470,128,1,2
25698,39980,32,1,0
30917,38570,64,1,2
27009,32086,32,1,2
29585,29282,32,1,2
21234,18196,16,1,0
14408,811,64,1,1
30312,24420,128,1,2
29078,38256,16,1,0
5489,2242,16,1,1
36684,26937,128,1,2
25040,24715,8,1,0
33828,33937,32,1,2
27874,38848,16,1,0
9013,1950,64,1,1
9859,26435,8,1,0
5316,874,16,1,1
6899,2504,32,1,1
6055,1233,32,1,1
27223,27539,128,1,2
34472,16268,32,1,2
11474,20734,8,1,0
27407,30004,32,1,0
21073,26916,8,1,0
10738,783,16,1,1
48385,26019,32,1,2
14060,2542,32,1,1
18614,39533,32,1,0
6537,342,16,1,1
9560,1424,16,1,1
23528,16603,128,1,2
10659,1975,16,1,1
18862,28134,32,1,0
8569,2049,32,1,1
15251,13304,16,1,0
14620,39785,32,1,0
36618,38900,64,1,2
12486,16523,8,1,0
20994,15125,32,1,0
13663,1961,32,1,1
23640,15868,16,1,0
22280,35456,8,1,0
9106,736,16,1,1
6438,758,16,1,1
41827,39891,32,1,2
12799,31187,32,1,0
4591,1786,64,1,1
42070,28886,64,1,2
9565,25064,8,1,0
22178,37907,8,1,0
15817,25105,32,1,0
26972,19573,32,1,2
37658,26669,64,1,2
14311,2985,16,1,1
22234,35885,64,1,2
20623,32726,128,1,2
4577,1020,16,1,1
43613,16470,64,1,2
20853,29561,128,1,2
26088,34237,8,1,0
11078,2907,32,1,1
31810,29102,64,1,2
30853,21635,32,1,2
12024,20144,8,1,0
19546,18018,32,1,0
7601,2816,64,1,1
11258,1519,32,1,1
46261,24871,64,1,2
10759,1296,16,1,1
48089,18247,32,1,2
39091,30206,64,1,2
49139,29345,128,1,2
35937,23761,32,1,2
11267,37212,8,1,0
5524,2981,16,1,1
6226,2882,16,1,1
11557,31114,32,1,0
8128,2336,16,1,1
36439,32256,32,1,2
5559,395,64,1,1
10734,27853,32,1,0
42922,17257,128,1,2
25456,14048,32,1,0
24110,17855,8,1,0
18794,16691,8,1,0
25177,21056,32,1,0
10498,21426,32,1,0
24661,18423,16,1,0
24798,31037,32,1,0
5696,695,32,1,1
29910,16039,16,1,0
8363,502,32,1,1
11566,31474,8,1,0
34205,18539,64,1,2
24139,30307,32,1,0
6795,1574,32,1,1
38955,16687,64,1,2
5289,2818,16,1,1
6505,546,16,1,1
41943,20550,32,1,2
9682,30628,32,1,0
25975,38440,8,1,0
8387,21628,8,1,0
20040,24766,64,1,2
9664,1392,16,1,1
10563,1697,32,1,1
25225,15764,32,1,0
5853,439,32,1,1
43492,39069,32,1,2
27173,36791,32,1,2
15499,24016,32,1,0
28222,20596,128,1,2
25467,34359,64,1,2
12423,1040,16,1,1
42205,37590,128,1,2
9409,860,64,1,1
12331,740,16,1,1
12890,39008,8,1,0
14789,26799,16,1,0
13277,1748,16,1,1
18553,25909,16,1,0
30938,24294,64,1,2
11586,31844,8,1,0
14048,2786,16,1,1
11019,462,64,1,1
9044,21891,8,1,0
29312,32975,32,1,2
9039,2796,16,1,1
9188,1402,16,1,1
23648,21908,32,1,0
8733,25411,16,1,0
5812,1774,16,1,1
14340,1179,64,1,1
18409,38511,8,1,0
28582,22117,16,1,0
11368,661,64,1,1
39172,21048,64,1,2
33680,22677,32,1,2
5358,1957,64,1,1
13351,831,32,1,1
28105,17596,64,1,2
13968,618,64,1,1
11454,1820,64,1,1
4345,366,32,1,1
26086,21861,128,1,2
42300,27970,64,1,2
43648,38285,128,1,2
27223,30472,32,1,0
25151,17304,64,1,2
20768,38272,8,1,0
8203,1844,32,1,1
24381,35118,8,1,0
23918,34309,8,1,0
25256,23438,16,1,0
21925,32462,8,1,0
17349,39840,16,1,0
13679,1692,16,1,1
13671,998,32,1,1
27426,32344,128,1,2
19129,15449,32,1,0
5556,1155,32,1,1
38445,26936,32,1,2
45562,24759,32,1,2
11498,1440,64,1,1
13696,1612,16,1,1
8606,2037,16,1,1
19892,39028,16,1,0
18522,24571,32,1,0
8342,2894,16,1,1
15981,20696,8,1,0
35118,39248,128,1,2
19669,12242,8,1,0
33829,34700,64,1,2
14354,2835,64,1,1
23246,16796,8,1,0
19567,39961,8,1,0
8652,19401,16,1,0
35186,16110,128,1,2
41279,31869,32,1,2
23989,13829,16,1,0
27895,15356,8,1,0
26841,30868,16,1,0
32411,35648,32,1,2
17709,18707,16,1,0
46656,35660,32,1,2
18128,21630,32,1,0
27983,21030,8,1,0
22383,20588,32,1,2
6893,559,32,1,1
20461,18724,32,1,2
7923,2652,32,1,1
49474,27921,32,1,2
13612,30492,16,1,0
27146,36097,32,1,0
28239,18365,8,1,0
4614,1115,32,1,1
13236,466,64,1,1
5969,1739,16,1,1
8370,22976,16,1,0
19495,13102,16,1,0
21406,20324,16,1,0
8581,857,64,1,1
42496,27501,32,1,2
40295,35400,64,1,2
5517,2574,32,1,1
17100,34154,32,1,0
20660,34351,128,1,2
20702,24828,64,1,2
33089,28946,64,1,2
47110,37917,128,1,2
4207,645,16,1,1
12199,722,32,1,1
9331,24108,16,1,0
6756,2724,32,1,1
44233,27334,32,1,2
6422,1329,16,1,1
21988,33882,8,1,0
48295,39066,32,1,2
16539,22295,32,1,0
10789,36388,8,1,0
11829,24744,8,1,0
45969,21705,64,1,2
23035,18919,128,1,2
21914,34511,32,1,0
24456,36886,64,1,2
9131,32324,32,1,0
11697,1410,32,1,1
17985,26420,32,1,0
49317,27774,32,1,2
21975,29437,8,1,0
28879,37045,32,1,2
17035,28501,8,1,0
37187,39133,32,1,2
27043,16874,32,1,2
6998,1260,32,1,1
10788,2278,32,1,1
9888,39475,32,1,0
29693,20890,32,1,0
27720,19541,32,1,2
10674,1753,32,1,1
14061,1678,16,1,1
37333,23987,32,1,2
12329,2709,64,1,1
22251,28309,16,1,0
29574,20806,128,1,2
10831,1376,32,1,1
20801,18824,128,1,2
11325,26609,16,1,0
12916,1995,16,1,1
13197,850,16,1,1
9480,2137,64,1,1
46015,15156,32,1,2
12530,988,16,1,1
20729,28638,32,1,0
25545,39754,64,1,2
42513,31545,32,1,2
36873,34474,64,1,2
28702,14036,8,1,0
15620,29099,16,1,0
18618,33544,8,1,0
13150,2210,16,1,1
11322,572,16,1,1
27595,36607,32,1,2
36778,15500,128,1,2
12561,25350,8,1,0
14880,2940,64,1,1
45398,29411,32,1,2
45679,18361,64,1,2
35701,28428,64,1,2
46014,31668,64,1,2
43589,36243,128,1,2
10701,2928,64,1,1
8526,706,16,1,1
39715,37708,64,1,2
20341,27247,32,1,0
26612,25255,8,1,0
19862,22921,32,1,0
16978,24250,16,1,0
37150,30655,32,1,2
37543,25266,32,1,2
26301,21186,64,1,2
39625,27252,128,1,2
29179,29733,32,1,0
22006,23528,32,1,0
5646,2144,32,1,1
21828,26563,16,1,0
47297,17754,32,1,2
40493,39088,64,1,2
7553,817,32,1,1
10138,28313,32,1,0
18232,27357,32,1,0
29379,21991,8,1,0
22012,12085,16,1,0
8937,2149,64,1,1
14672,38113,16,1,0
37970,37054,32,1,2
18488,34190,32,1,0
14175,26982,16,1,0
14546,2457,16,1,1
25497,17180,32,1,0
9025,1694,32,1,1
17443,29222,16,1,0
42564,16040,128,1,2
26642,33977,64,1,2
28431,37544,32,1,0
20630,32287,8,1,0
12993,1255,64,1,1
19640,26881,32,1,0
31580,20011,64,1,2
11209,1769,32,1,1
45032,15214,128,1,2
12420,1812,16,1,1
31384,34659,128,1,2
10747,22420,32,1,0
21903,34906,32,1,0
12266,2673,32,1,1
9373,1948,32,1,1
22023,38691,64,1,2
33918,39777,64,1,2
27162,22678,16,1,0
14685,1605,16,1,1
28975,30520,128,1,2
21526,24767,64,1,2
45459,33540,64,1,2
8376,24144,8,1,0
5663,1755,64,1,1
13004,2641,32,1,1
13264,20230,32,1,0
28951,33516,64,1,2
5279,711,32,1,1
43636,27148,32,1,2
41530,22518,32,1,2
5595,1090,32,1,1
8926,15658,32,1,0
11802,1319,64,1,1
9257,19340,16,1,0
22541,36896,64,1,2
6686,914,64,1,1
8020,331,32,1,1
27536,28901,32,1,2
19809,32804,8,1,0
24525,25239,32,1,0
9667,1156,64,1,1
26414,19070,64,1,2
27385,36238,8,1,0
9401,1052,16,1,1
4106,2703,64,1,1
22237,39237,32,1,2
10496,898,16,1,1
34051,38669,128,1,2
9011,16293,8,1,0
11716,991,16,1,1
29355,25735,32,1,2
7509,1105,16,1,1
21847,28725,32,1,2
40349,19121,64,1,2
44537,19735,64,1,2
9848,33490,16,1,0
27624,29003,64,1,2
24157,25168,16,1,0
29610,18707,64,1,2
14221,1979,16,1,1
13282,38688,16,1,0
14730,24385,8,1,0
10830,1450,16,1,1
5232,2556,16,1,1
26866,39587,32,1,2
38894,39053,64,1,2
8828,16441,8,1,0
40794,18571,32,1,2
39120,21170,32,1,2
22708,12988,8,1,0
26297,19584,32,1,2
47333,25459,128,1,2
31287,28959,32,1,2
23364,32399,32,1,0
28518,24400,128,1,2
11100,17854,8,1,0
34720,15899,32,1,2
9028,2352,16,1,1
6816,1259,32,1,1
12701,2213,16,1,1
12351,2303,64,1,1
14416,789,32,1,1
28864,32834,8,1,0
4062,2145,16,1,1
36496,19491,64,1,2
45156,18293,32,1,2
9817,35217,16,1,0
25298,37247,64,1,2
11137,1940,64,1,1
29064,32312,16,1,0
14835,686,32,1,1
45242,25680,32,1,2
11121,789,16,1,1
22148,32737,32,1,0
12538,20579,8,1,0
27653,29671,128,1,2
14276,1240,32,1,1
16221,35209,16,1,0
11555,2789,32,1,1
4031,2994,64,1,1
21830,16786,8,1,0
23938,26315,16,1,0
10353,1358,64,1,1
29308,33143,8,1,0
8256,406,16,1,1
7427,1717,64,1,1
27762,35382,64,1,2
13503,16038,8,1,0
7434,1367,32,1,1
29675,31041,64,1,2
36275,28836,64,1,2
20264,14050,8,1,0
25461,28417,128,1,2
38971,19048,64,1,2
11640,2441,32,1,1
41874,16276,64,1,2
24852,38681,64,1,2
35751,16933,32,1,2
18141,14755,8,1,0
19512,26101,16,1,0
42559,30739,64,1,2
16121,29931,8,1,0
39419,15967,32,1,2
17115,34875,32,1,0
9515,1780,64,1,1
9759,1616,32,1,1
18360,23027,32,1,0
49138,15510,64,1,2
19579,13906,8,1,0
21304,25231,128,1,2
42321,38537,32,1,2
28009,34977,32,1,2
4875,2677,64,1,1
14278,2064,16,1,1
5774,2255,32,1,1
14437,29108,32,1,0
33126,21451,64,1,2
6708,2483,64,1,1
33306,39082,32,1,2
14014,1550,64,1,1
25696,33257,128,1,2
26726,30259,16,1,0
20049,25818,32,1,2
8405,24983,8,1,0
38912,16970,128,1,2
43172,34457,128,1,2
6003,363,64,1,1
13876,558,64,1,1
24396,39706,64,1,2
27896,36852,16,1,0
7729,392,16,1,1
25565,36716,32,1,0
34051,29831,32,1,2
11874,2639,64,1,1
13409,1384,64,1,1
10537,36778,32,1,0
20765,23402,32,1,0
32779,25776,128,1,2
18495,13351,8,1,0
40292,36690,32,1,2
13822,486,32,1,1
13989,889,16,1,1
10476,1342,64,1,1
9314,14269,16,1,0
18724,35077,32,1,0
4627,2144,32,1,1
12952,1172,64,1,1
45052,38781,64,1,2
8891,12410,8,1,0
49567,20375,128,1,2
10510,2936,16,1,1
15160,12903,32,1,0
22758,34834,32,1,2
8045,2251,32,1,1
37446,23351,128,1,2
7503,1523,32,1,1
6313,2146,64,1,1
12188,31491,8,1,0
11742,2825,64,1,1
16082,35517,16,1,0
24690,30574,64,1,2
8813,2637,32,1,1
13931,28958,8,1,0
32602,33880,128,1,2
49260,38844,128,1,2
43403,39018,32,1,2
44259,29181,32,1,2
20194,24067,128,1,2
24639,19300,64,1,2
14337,14009,8,1,0
9917,17418,8,1,0
10738,1323,64,1,1
34391,19918,32,1,2
23766,29998,16,1,0
6549,2690,64,1,1
14635,32908,8,1,0
32897,27527,128,1,2
10657,22160,16,1,0
6577,607,64,1,1
13173,22199,32,1,0
21779,25459,8,1,0
48414,15194,128,1,2
12777,34340,16,1,0
42201,21784,64,1,2
18792,37682,16,1,0
48832,31124,64,1,2
31718,35702,64,1,2
11690,17835,16,1,0
36527,34266,128,1,2
22817,20013,16,1,0
11125,2410,16,1,1
27756,16748,128,1,2
48465,31746,32,1,2
10442,1887,16,1,1
40386,38591,128,1,2
31242,18568,64,1,2
11573,2031,32,1,1
47276,36769,64,1,2
23640,39692,64,1,2
7914,400,64,1,1
14855,14041,32,1,0
31980,39329,32,1,2
27532,22388,16,1,0
10459,15767,16,1,0
8418,15531,8,1,0
46668,29984,128,1,2
41839,29055,32,1,2
23811,34228,32,1,2
24603,12690,8,1,0
14907,1833,64,1,1
21280,23285,8,1,0
29111,15958,8,1,0
17587,24927,16,1,0
22275,21323,32,1,0
7058,2226,32,1,1
11829,19891,8,1,0
11493,1287,16,1,1
29189,19981,16,1,0
36001,24522,64,1,2
7445,2611,64,1,1
35100,19024,128,1,2
31511,27464,32,1,2
10420,899,64,1,1
12015,37859,32,1,0
18359,14166,8,1,0
27653,20694,32,1,0
7492,868,32,1,1
27893,37127,16,1,0
27444,20627,32,1,0
9853,13304,32,1,0
37029,27521,32,1,2
17694,36777,32,1,0
28499,38617,8,1,0
12782,34842,8,1,0
10058,27922,32,1,0
42405,39575,32,1,2
45722,31050,64,1,2
48218,28228,128,1,2
35489,32281,128,1,2
28667,37373,128,1,2
21539,25420,128,1,2
23375,36028,64,1,2
5587,1055,32,1,1
27694,33066,32,1,0
27271,32373,16,1,0
16288,35465,16,1,0
5688,1460,64,1,1
7030,429,32,1,1
6840,1222,64,1,1
9372,18307,16,1,0
14586,1648,32,1,1
38456,17301,32,1,2
20496,27309,128,1,2
20196,24023,16,1,0
48582,17530,128,1,2
14774,33078,32,1,0
15952,37367,16,1,0
8802,2474,64,1,1
9041,39658,32,1,0
45385,16244,128,1,2
37352,33412,128,1,2
8766,38683,8,1,0
6161,1163,64,1,1
14806,1195,64,1,1
28941,27968,64,1,2
11754,1532,16,1,1
7515,2865,16,1,1
34578,39441,128,1,2
11716,2563,64,1,1
14619,1434,32,1,1
11721,16846,16,1,0
22460,33572,8,1,0
17913,35710,16,1,0
25255,34032,16,1,0
44901,23293,128,1,2
5526,1960,64,1,1
18864,13697,8,1,0
25064,30108,128,1,2
20861,26798,32,1,2
12172,24766,8,1,0
19725,35775,8,1,0
11427,1435,32,1,1
10345,20723,16,1,0
24486,38231,32,1,2
10326,2212,16,1,1
14637,2514,16,1,1
13654,20849,32,1,0
16533,28312,32,1,0
13128,23865,16,1,0
43136,30454,128,1,2
17128,29932,16,1,0
25324,21241,64,1,2
14842,1424,64,1,1
26585,17468,32,1,0
21641,25601,16,1,0
28021,19597,128,1,2
49486,35779,128,1,2
11037,2856,16,1,1
29995,16679,16,1,0
8029,2558,16,1,1
38793,28103,64,1,2
30911,20915,128,1,2
5733,1917,64,1,1
25615,37331,32,1,0
9776,31506,16,1,0
49229,39480,128,1,2
9567,424,16,1,1
4731,853,32,1,1
13621,507,16,1,1
23422,30315,32,1,0
4610,2647,16,1,1
9920,36224,32,1,0
20410,21315,128,1,2
36659,29943,32,1,2
32532,35299,64,1,2
5321,1691,16,1,1
6959,1622,64,1,1
8795,2276,16,1,1
29034,31026,32,1,0
25641,38379,128,1,2
48785,20215,64,1,2
16264,14559,8,1,0
7251,1134,64,1,1
10454,15190,8,1,0
7483,2247,64,1,1
6402,1191,64,1,1
26998,20531,16,1,0
24942,22772,8,1,0
5495,2820,64,1,1
22279,21714,128,1,2
22524,13507,32,1,0
13894,39018,8,1,0
11945,2837,64,1,1
13839,1481,64,1,1
26887,17382,16,1,0
34269,19595,128,1,2
22765,36956,32,1,0
6700,1092,64,1,1
14109,1070,32,1,1
18289,14401,32,1,0
48909,30673,64,1,2
45748,33490,128,1,2
12491,1342,32,1,1
10915,1455,16,1,1
46636,32902,64,1,2
14200,1941,32,1,1
22861,38095,8,1,0
24160,13814,8,1,0
12199,33640,16,1,0
31673,16348,128,1,2
44573,19580,64,1,2
5700,2662,64,1,1
27156,26999,16,1,0
10630,477,16,1,1
34610,35850,128,1,2
4638,1762,64,1,1
40922,37418,64,1,2
13309,13014,8,1,0
6841,2808,32,1,1
40360,28088,32,1,2
44981,21829,64,1,2
12624,2232,32,1,1
4514,864,32,1,1
28743,24061,32,1,0
32434,39278,32,1,2
17879,37770,8,1,0
26565,16312,64,1,2
44168,27876,64,1,2
15002,25568,8,1,0
4180,961,32,1,1
11559,525,64,1,1
9617,1799,64,1,1
8466,1734,32,1,1
12623,1215,32,1,1
12885,1323,32,1,1
33008,37752,32,1,2
22099,30187,64,1,2
46563,30946,128,1,2
47941,38948,32,1,2
33395,31827,64,1,2
9857,2454,64,1,1
9147,36554,32,1,0
28549,39812,64,1,2
22079,16200,16,1,0
34281,15876,64,1,2
8548,1051,16,1,1
36189,30312,128,1,2
29384,23141,32,1,2
4113,1392,16,1,1
17372,23603,16,1,0
42207,27387,128,1,2
34005,26962,64,1,2
10980,1469,64,1,1
40273,15816,32,1,2
15242,33758,32,1,0
12194,1981,16,1,1
25944,29040,16,1,0
11016,2117,16,1,1
9751,14751,32,1,0
12737,1173,16,1,1
25036,36373,8,1,0
43138,18831,64,1,2
41569,31289,64,1,2
12523,35918,16,1,0
14411,2796,64,1,1
6725,903,16,1,1
6633,307,32,1,1
27651,15640,16,1,0
10862,2355,32,1,1
47889,38735,64,1,2
5626,385,64,1,1
11581,36805,32,1,0
12676,25167,16,1,0
16076,30285,16,1,0
23581,32558,128,1,2
42888,27576,128,1,2
17557,38582,32,1,0
10136,2377,64,1,1
9334,24679,8,1,0
4276,1277,16,1,1
19182,35501,16,1,0
22594,19199,32,1,2
48130,35551,64,1,2
13511,15515,16,1,0
33938,20497,128,1,2
16295,29754,16,1,0
31799,25466,128,1,2
14650,21710,8,1,0
9469,2028,32,1,1
19392,17308,16,1,0
6450,366,16,1,1
11221,1933,32,1,1
13486,2806,64,1,1
6981,1602,64,1,1
4524,1040,32,1,1
14702,1608,32,1,1
12570,1231,32,1,1
7770,1609,16,1,1
45595,15729,32,1,2
12132,2458,16,1,1
12739,13232,32,1,0
24181,32931,8,1,0
14466,14078,32,1,0
8809,16504,32,1,0
41143,35636,128,1,2
37795,24930,128,1,2
40278,39320,64,1,2
6848,780,64,1,1
46733,29194,128,1,2
40211,25847,64,1,2
12579,32092,16,1,0
27541,13129,32,1,0
20418,24380,32,1,0
43500,35170,64,1,2
22510,27262,16,1,0
21027,23704,128,1,2
41599,16418,64,1,2
10345,2177,64,1,1
11397,1155,16,1,1
21964,21512,128,1,2
17153,12212,8,1,0
12976,2559,16,1,1
17147,14338,8,1,0
27846,28651,64,1,2
15001,22923,16,1,0
7408,2723,16,1,1
49138,21726,32,1,2
10923,19241,16,1,0
34531,34508,32,1,2
25840,33060,16,1,0
6727,2037,32,1,1
26619,27100,8,1,0
13830,1591,64,1,1
27210,19314,64,1,2
7375,2067,16,1,1
21183,22485,32,1,0
37142,30513,128,1,2
25581,35547,32,1,0
41932,16988,128,1,2
13582,677,16,1,1
27544,20389,8,1,0
24266,29005,16,1,0
37114,37995,32,1,2
6959,2265,16,1,1
8865,39595,8,1,0
14895,22459,16,1,0
16552,25583,32,1,0
12224,955,16,1,1
42373,18586,32,1,2
49888,38391,64,1,2
5041,542,64,1,1
6903,607,32,1,1
11470,1488,32,1,1
27690,22484,16,1,0
37683,27508,32,1,2
29969,37506,8,1,0
14328,30869,32,1,0
8163,24176,16,1,0
8464,1860,64,1,1
14124,26717,8,1,0
